Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR27694495;23/01/2024 10:02;23/01/2024 9:58;179886;90457318;179886;502;49;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694495/SRR27694495.lite.1;SRX23361798;ft230_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224355;SAMN39327427;simple;1561972;seawater metagenome;112_099_221214_999_3291_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;644D55CEDE1F8C701CB3DF9408E8CA60;B2443CBA6A3989635389E794AB3ED37D
SRR27694640;23/01/2024 10:18;23/01/2024 10:00;180633;89942930;180631;497;49;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694640/SRR27694640.lite.1;SRX23361653;ft230_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224210;SAMN39327513;simple;1561972;seawater metagenome;112_099_221214_999_3291_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;4E5702680E1FE2C6D9F91F0F1500D8D1;EEA96E1D510FFEB177841F1B51B50038
SRR27694618;23/01/2024 10:18;23/01/2024 9:59;178219;86612998;178213;485;47;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694618/SRR27694618.lite.1;SRX23361675;ft230_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224231;SAMN39327599;simple;1561972;seawater metagenome;112_099_221214_999_3291_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;639B4EE5025A3D06D9231C89E49E1BFA;50C9C9A4473B536C2D40274AAEEFA1C0
SRR27694494;23/01/2024 10:02;23/01/2024 9:58;19415;9908677;19413;510;5;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694494/SRR27694494.lite.1;SRX23361799;ft230_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224356;SAMN39327428;simple;1561972;seawater metagenome;112_099_221214_999_3292_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;2F6422BDF8F4BBE18B74C62E121BE548;1BC58A79739CB6554183E7741B9EF398
SRR27694639;23/01/2024 10:02;23/01/2024 9:58;12757;6531267;12755;511;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694639/SRR27694639.lite.1;SRX23361654;ft230_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224211;SAMN39327514;simple;1561972;seawater metagenome;112_099_221214_999_3292_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;943273F8CA53DEDD8A94F44BB1A80D67;5AB418F1B59D1B6C1A2C3BC120688951
SRR27694617;23/01/2024 10:02;23/01/2024 9:58;13761;7021184;13761;510;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694617/SRR27694617.lite.1;SRX23361676;ft230_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224233;SAMN39327600;simple;1561972;seawater metagenome;112_099_221214_999_3292_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;97435A223D29A4C67F41D8E60AE2C7F7;EA6E47DCA0092504DB7EA66971C9B177
SRR27694713;23/01/2024 10:18;23/01/2024 10:00;71853;31057304;71853;432;16;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694713/SRR27694713.lite.1;SRX23361580;ftGB01_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224137;SAMN39327390;simple;1561972;seawater metagenome;112_099_221215_999_3255_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;747FE51C0C8E01A4992B97EA8366305B;619EAF9167908A7FC7B704B68905430A
SRR27694572;23/01/2024 10:02;23/01/2024 9:59;60637;26719768;60637;440;14;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694572/SRR27694572.lite.1;SRX23361721;ftGB01_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224278;SAMN39327476;simple;1561972;seawater metagenome;112_099_221215_999_3255_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;CBE9FEA2A6F6C5FE32F6DE4603693D02;9D1E864C341356CE9D02E23FA96AE3DE
SRR27694504;23/01/2024 10:02;23/01/2024 9:59;139590;59958080;139590;429;32;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694504/SRR27694504.lite.1;SRX23361789;ftGB01_1_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224346;SAMN39327562;simple;1561972;seawater metagenome;112_099_221215_999_3255_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F8D876C4F056CA9A99C93B74E9FA97C8;9AC3FD5EE693F738B7AD2223C0887D79
SRR27694562;23/01/2024 10:02;23/01/2024 9:59;46734;18083570;46734;386;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694562/SRR27694562.lite.1;SRX23361731;ftGB01_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224288;SAMN39327394;simple;1561972;seawater metagenome;112_099_221215_999_3259_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F0570DB2B856A41079C60162A4172193;1F95F3D49981731FB458E1B8465659F7
SRR27694723;23/01/2024 10:18;23/01/2024 9:59;29441;11505088;29441;390;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694723/SRR27694723.lite.1;SRX23361570;ftGB01_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224127;SAMN39327480;simple;1561972;seawater metagenome;112_099_221215_999_3259_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;5509E5D222FD361E110A7986BCCB916E;315B926AB1A86F6695E0C7B9BCE55DFE
SRR27694500;23/01/2024 10:02;23/01/2024 9:59;42847;16540832;42847;386;8;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694500/SRR27694500.lite.1;SRX23361793;ftGB01_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224350;SAMN39327566;simple;1561972;seawater metagenome;112_099_221215_999_3259_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;0F4EF67ED0D4986B8D21384221C14575;D680B0C8CBE8909702DA6D8AEF6536FF
SRR27694551;23/01/2024 10:02;23/01/2024 9:59;90771;47174048;90771;519;29;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694551/SRR27694551.lite.1;SRX23361742;Neg_Filter_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224299;SAMN39327395;simple;256318;metagenome;112_099_221215_999_3260_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;3D1C7089A177D983D37E0BA350F4732A;660E331B0EA1E8E51401172F2BD5D022
SRR27694722;23/01/2024 10:18;23/01/2024 10:00;96932;50484050;96932;520;31;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694722/SRR27694722.lite.1;SRX23361571;Neg_Filter_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224128;SAMN39327481;simple;256318;metagenome;112_099_221215_999_3260_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;0DA0691F09E8B68E2F6FC57E33A76EED;5460E0DF77295CCBA5B569D8513E1AFE
SRR27694499;23/01/2024 10:02;23/01/2024 9:59;84686;43986705;84686;519;27;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694499/SRR27694499.lite.1;SRX23361794;Neg_Filter_1_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224351;SAMN39327567;simple;256318;metagenome;112_099_221215_999_3260_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;C9B51BB20D5345A994D7C940B5BE11EE;E19D2147FF82F4E46A3D8BBDCB9D7D07
SRR27694505;23/01/2024 10:02;23/01/2024 9:58;29662;12221117;29662;412;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694505/SRR27694505.lite.1;SRX23361788;ftWBB01_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224345;SAMN39327397;simple;1561972;seawater metagenome;112_099_221215_999_3262_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;A0F7C0651C6314411CCED0D30AE14627;8DDC218BFD4A7337E12F33DC74518055
SRR27694720;23/01/2024 10:02;23/01/2024 9:59;19458;7805434;19458;401;4;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694720/SRR27694720.lite.1;SRX23361573;ftWBB01_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224130;SAMN39327483;simple;1561972;seawater metagenome;112_099_221215_999_3262_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;EF00242729E25EFEB373A2A9C517C942;8BAE5844CB8B2E36626769377AFCF1AE
SRR27694497;23/01/2024 10:02;23/01/2024 9:58;33122;13399918;33122;404;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694497/SRR27694497.lite.1;SRX23361796;ftWBB01_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224354;SAMN39327569;simple;1561972;seawater metagenome;112_099_221215_999_3262_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F9A5BC34D772E9735C926C1524F7B0DC;2E8C0FF8E046700827D465A95AF7F8F6
SRR27694697;23/01/2024 10:02;23/01/2024 9:59;46651;17530246;46651;375;8;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694697/SRR27694697.lite.1;SRX23361596;ftWBB01_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224153;SAMN39327398;simple;1561972;seawater metagenome;112_099_221215_999_3263_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;D0ACA03F4B2049C5E730205BD12A50BB;FA5A79C4078A886F3237D5A5FDB0A3FC
SRR27694719;23/01/2024 10:02;23/01/2024 9:59;30193;11387030;30193;377;5;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694719/SRR27694719.lite.1;SRX23361574;ftWBB01_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224131;SAMN39327484;simple;1561972;seawater metagenome;112_099_221215_999_3263_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;DDA6DBD2833F0811C918F916FA30271D;5729AB9D804EE0B7F31FC4DC5C157E18
SRR27694699;23/01/2024 10:02;23/01/2024 9:59;55566;21653203;55566;389;11;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694699/SRR27694699.lite.1;SRX23361594;ftWBB01_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224151;SAMN39327570;simple;1561972;seawater metagenome;112_099_221215_999_3263_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;3F340502ADB2C3F8DFC32BC32203A86A;1F26D7A7461E748F295FC7F684D99421
SRR27694615;23/01/2024 10:02;23/01/2024 9:59;63608;25404874;63607;399;15;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694615/SRR27694615.lite.1;SRX23361678;ftWBB01_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224235;SAMN39327401;simple;1561972;seawater metagenome;112_099_221215_999_3266_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;2C59D4B2FF1EE870D29EC98F154CBF50;27FF77B688BB519EA5E4DEB85796C725
SRR27694716;23/01/2024 10:18;23/01/2024 9:59;36142;14611112;36142;404;8;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694716/SRR27694716.lite.1;SRX23361577;ftWBB01_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224134;SAMN39327487;simple;1561972;seawater metagenome;112_099_221215_999_3266_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;87DBB4F1E1800F480DECC483C187B5B3;0F09874020548CE413D9B316A077DE8F
SRR27694695;23/01/2024 10:18;23/01/2024 9:59;70487;27982699;70487;396;16;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694695/SRR27694695.lite.1;SRX23361598;ftWBB01_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224155;SAMN39327573;simple;1561972;seawater metagenome;112_099_221215_999_3266_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F3638D3E752FE5CE6DF4E57AAB940AB0;4767D1221A3FBCD32A83C5823CF80077
SRR27694601;23/01/2024 10:02;23/01/2024 9:58;8985;4565152;8985;508;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694601/SRR27694601.lite.1;SRX23361692;ft120_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224249;SAMN39327405;simple;1561972;seawater metagenome;112_099_221215_999_3270_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;DB6F8537DC5BBC89E75C7EB2FB405CB5;FE59F12F875235CC06E0B84B859C0D25
SRR27694711;23/01/2024 10:02;23/01/2024 9:59;7810;3961252;7810;507;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694711/SRR27694711.lite.1;SRX23361582;ft120_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224139;SAMN39327491;simple;1561972;seawater metagenome;112_099_221215_999_3270_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;305AE7682034B22B68C2A783978F9A85;CCBD7F23686C87E84191F9EDC573B629
SRR27694691;23/01/2024 10:02;23/01/2024 9:58;10426;5222830;10426;500;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694691/SRR27694691.lite.1;SRX23361602;ft120_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224159;SAMN39327577;simple;1561972;seawater metagenome;112_099_221215_999_3270_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;9C9392D0AB950AC5EFE4B53674771BE1;101C742CE36E19514287DEF9B4BD129B
SRR27694600;23/01/2024 10:02;23/01/2024 9:59;71930;36191911;71930;503;19;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694600/SRR27694600.lite.1;SRX23361693;ft120_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224250;SAMN39327406;simple;1561972;seawater metagenome;112_099_221215_999_3271_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;B9EFCF2CE219E827FAC0807B4DDB8AC5;E39D1B964B7E3CED003C2D2B07EB2053
SRR27694710;23/01/2024 10:18;23/01/2024 9:59;48332;24485598;48332;506;13;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694710/SRR27694710.lite.1;SRX23361583;ft120_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224140;SAMN39327492;simple;1561972;seawater metagenome;112_099_221215_999_3271_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;7581B6345A544D4FACA9544B803650C6;AB5AF6C7CC63E5E37ABA79C0C40581EA
SRR27694690;23/01/2024 12:09;23/01/2024 12:05;98118;49693601;98097;506;26;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694690/SRR27694690.lite.1;SRX23361603;ft120_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224160;SAMN39327578;simple;1561972;seawater metagenome;112_099_221215_999_3271_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;137E901E3888205C3FFCD074112752AF;A686A7C697E0B802D0C67706AA194B8F
SRR27694588;23/01/2024 10:02;23/01/2024 9:58;3244;1205399;3244;371;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694588/SRR27694588.lite.1;SRX23361705;ft215_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224262;SAMN39327418;simple;1561972;seawater metagenome;112_099_221215_999_3283_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;F9BE9A4F672A674EEB13F517F265EE5F;DE3811EA74C75707B683CFFF7521AD85
SRR27694650;23/01/2024 10:02;23/01/2024 9:58;1344;504926;1344;375;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694650/SRR27694650.lite.1;SRX23361643;ft215_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224200;SAMN39327504;simple;1561972;seawater metagenome;112_099_221215_999_3283_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;7C236ABE4C77D410FDBF02CC7D4BFA83;CEAA8881FCC21CF3204BDB36012AD690
SRR27694676;23/01/2024 10:02;23/01/2024 9:58;4664;1756503;4664;376;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694676/SRR27694676.lite.1;SRX23361617;ft215_1_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224174;SAMN39327590;simple;1561972;seawater metagenome;112_099_221215_999_3283_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;D6AF3398A8A495A813969D2B7F5A1599;393BF13D2D628D4091A6ACFD4E1C4720
SRR27694585;23/01/2024 10:18;23/01/2024 9:59;45409;17408650;45409;383;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694585/SRR27694585.lite.1;SRX23361708;ft215_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224265;SAMN39327420;simple;1561972;seawater metagenome;112_099_221215_999_3285_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;13CF6E13228FCB57F6B1F2380C742BE8;23B6D04C036AD27D7BC20BF465E91B17
SRR27694648;23/01/2024 10:02;23/01/2024 9:58;36810;14485063;36810;393;7;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694648/SRR27694648.lite.1;SRX23361645;ft215_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224202;SAMN39327506;simple;1561972;seawater metagenome;112_099_221215_999_3285_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;95B20BF2E0E94F54959B7E37898B79FF;016416F65196D21E5BB7F74869E942DD
SRR27694625;23/01/2024 10:02;23/01/2024 9:59;81510;32308045;81510;396;17;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694625/SRR27694625.lite.1;SRX23361668;ft215_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224225;SAMN39327592;simple;1561972;seawater metagenome;112_099_221215_999_3285_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;7196A115B2E71BCC11809A32E851D034;291C39DFC409E86C69D7DB0D383EA45B
SRR27694584;23/01/2024 10:02;23/01/2024 9:59;51812;18453561;51812;356;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694584/SRR27694584.lite.1;SRX23361709;ft215_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224266;SAMN39327421;simple;1561972;seawater metagenome;112_099_221215_999_3286_459_01_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;33E7690E495EC47F5D83BAEA0500799B;018C78FD11D75DE2618E131DF75FF0D9
SRR27694647;23/01/2024 10:02;23/01/2024 9:59;36909;13336243;36909;361;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694647/SRR27694647.lite.1;SRX23361646;ft215_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224203;SAMN39327507;simple;1561972;seawater metagenome;112_099_221215_999_3286_459_02_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;35E26EAD2D5C878C6D40DC70F7D31300;024AE1F23D66ED8AC5878FF8965604D2
SRR27694624;23/01/2024 10:02;23/01/2024 9:58;70613;26109606;70612;369;13;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27694/SRR27694624/SRR27694624.lite.1;SRX23361669;ft215_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS20224226;SAMN39327593;simple;1561972;seawater metagenome;112_099_221215_999_3286_459_03_3831;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1785728;;public;22C2CD020D6F3EF71AE36053EEC4E538;819EF23F82F193BD55FC816532E8E017
